from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer
place-qnctr-1,70101,0,189,69,215,120,1
70101,place-qnctr-1,0,189,69,215,120,1
place-qnctr-0,32005,0,219,99,192,120,1
32005,place-qnctr-0,0,219,99,192,120,1
place-qnctr-1,32005,0,219,99,192,120,1
32005,place-qnctr-1,0,219,99,192,120,1
place-qnctr-0,32001,0,180,60,142,120,1
32001,place-qnctr-0,0,180,60,142,120,1
place-qnctr-1,32001,0,180,60,142,120,1
32001,place-qnctr-1,0,180,60,142,120,1
place-qnctr-0,32004,0,209,89,179,120,1
32004,place-qnctr-0,0,209,89,179,120,1
place-qnctr-1,32004,0,209,89,179,120,1
32004,place-qnctr-1,0,209,89,179,120,1
place-MM-0219-0,place-MM-0219-1,0,180,120,180,60,1
place-MM-0219-1,place-MM-0219-0,0,180,120,180,60,1
70158,70159,0,0,0,0,0,
70159,70158,0,0,0,0,0,
70063,5104,0,215,95,249,120,1
70063,70064,0,67,7,10,60,1
70064,5104,0,215,95,249,120,1
70064,70063,0,67,7,10,60,1
place-DB-2258-0,place-DB-2258-1,0,180,120,180,60,1
place-DB-2258-1,place-DB-2258-0,0,180,120,180,60,1
70152,70153,0,177,57,0,120,2
70153,70152,0,177,57,0,120,2
70075,70020,0,295,190,312,105,1
70075,70021,0,327,222,0,105,2
70075,70076,0,63,3,4,60,1
70075,70077,0,360,255,0,105,2
70075,70078,0,360,255,0,105,2
70075,70196,0,152,62,130,90,1
70075,70197,0,184,94,171,90,1
70075,70198,0,152,62,130,90,1
70075,70199,0,184,94,171,90,1
70075,70200,0,178,88,180,90,1
70075,71199,0,184,94,187,90,1
70076,70020,0,295,190,312,105,1
70076,70021,0,327,222,0,105,2
70076,70075,0,63,3,4,60,1
70076,70077,0,360,255,0,105,2
70076,70078,0,360,255,0,105,2
70076,70196,0,152,62,130,90,1
70076,70197,0,184,94,171,90,1
70076,70198,0,152,62,130,90,1
70076,70199,0,184,94,171,90,1
70076,70200,0,178,88,180,90,1
70076,71199,0,184,94,187,90,1
70196,70020,0,289,199,373,90,1
70196,70021,0,321,231,0,90,2
70196,70075,0,130,40,102,90,1
70196,70076,0,130,40,102,90,1
70196,70077,0,354,264,0,90,2
70196,70078,0,354,264,0,90,2
70196,70197,0,154,34,44,120,1
70196,70198,0,124,4,6,120,1
70196,70199,0,154,34,44,120,1
70196,70200,0,186,66,165,120,1
70196,71199,0,191,71,172,120,1
70197,70020,0,301,211,352,90,1
70197,70021,0,333,243,0,90,2
70197,70075,0,154,64,132,90,1
70197,70076,0,154,64,132,90,1
70197,70077,0,366,276,0,90,2
70197,70078,0,366,276,0,90,2
70197,70196,0,154,34,44,120,1
70197,70198,0,154,34,44,120,1
70197,70199,0,124,4,6,120,1
70197,70200,0,170,50,144,120,1
70197,71199,0,176,56,152,120,1
70198,70020,0,289,199,373,90,1
70198,70021,0,321,231,0,90,2
70198,70075,0,130,40,102,90,1
70198,70076,0,130,40,102,90,1
70198,70077,0,354,264,0,90,2
70198,70078,0,354,264,0,90,2
70198,70196,0,124,4,6,120,1
70198,70197,0,154,34,44,120,1
70198,70199,0,154,34,44,120,1
70198,70200,0,186,66,165,120,1
70198,71199,0,191,71,172,120,1
70199,70020,0,301,211,352,90,1
70199,70021,0,333,243,0,90,2
70199,70075,0,154,64,132,90,1
70199,70076,0,154,64,132,90,1
70199,70077,0,366,276,0,90,2
70199,70078,0,366,276,0,90,2
70199,70196,0,154,34,44,120,1
70199,70197,0,124,4,6,120,1
70199,70198,0,154,34,44,120,1
70199,70200,0,170,50,144,120,1
70199,71199,0,176,56,152,120,1
70200,70020,0,257,167,216,90,1
70200,70021,0,289,199,0,90,2
70200,70075,0,133,43,122,90,1
70200,70076,0,133,43,122,90,1
70200,70077,0,322,232,0,90,2
70200,70078,0,322,232,0,90,2
70200,70196,0,186,66,165,120,1
70200,70197,0,170,50,144,120,1
70200,70198,0,186,66,165,120,1
70200,70199,0,170,50,144,120,1
70200,71199,0,126,6,8,120,1
place-unsqu-0,place-unsqu-1,0,180,120,180,60,1
place-unsqu-1,place-unsqu-0,0,180,120,180,60,1
70503,70504,0,244,124,161,120,1
70504,70503,0,244,124,161,120,1
place-NHRML-0055-0,place-NHRML-0055-1,0,180,120,180,60,1
place-NHRML-0055-1,place-NHRML-0055-0,0,180,120,180,60,1
place-FR-0098-0,place-FR-0098-1,0,180,120,180,60,1
place-FR-0098-1,place-FR-0098-0,0,180,120,180,60,1
place-ER-0362-0,place-ER-0362-1,0,180,120,180,60,1
place-ER-0362-1,place-ER-0362-0,0,180,120,180,60,1
place-NEC-1659-0,place-NEC-1659-1,0,180,120,180,60,1
place-NEC-1659-1,place-NEC-1659-0,0,180,120,180,60,1
place-rr-pawtucket-0,place-rr-pawtucket-1,0,180,120,180,60,1
place-rr-pawtucket-1,place-rr-pawtucket-0,0,180,120,180,60,1
place-FB-0118-0,place-FB-0118-1,0,180,120,180,60,1
place-FB-0118-1,place-FB-0118-0,0,180,120,180,60,1
70006,11531,0,165,45,116,120,1
70006,70007,0,115,55,72,60,1
70007,11531,0,165,45,116,120,1
70007,70006,0,115,55,72,60,1
70069,70070,0,0,0,0,0,
70070,70069,0,0,0,0,0,
place-NHRML-0127-0,place-NHRML-0127-1,0,180,120,180,60,1
place-NHRML-0127-1,place-NHRML-0127-0,0,180,120,180,60,1
place-WR-0325-0,place-WR-0325-1,0,180,120,180,60,1
place-WR-0325-1,place-WR-0325-0,0,180,120,180,60,1
place-WR-0325-0,WR-0325-B,0,0,0,0,0,
WR-0325-B,place-WR-0325-0,0,0,0,0,0,
place-WR-0325-1,WR-0325-B,0,0,0,0,0,
WR-0325-B,place-WR-0325-1,0,0,0,0,0,
70103,41031,0,164,44,109,120,1
70103,70104,0,78,18,23,60,1
70104,41031,0,171,51,118,120,1
70104,70103,0,77,17,23,60,1
70049,5666,0,167,47,60,120,1
70049,70050,0,113,53,145,60,1
70050,5666,0,210,90,192,120,1
70050,70049,0,113,53,144,60,1
place-rr-clematis-brook-0,place-rr-clematis-brook-1,0,180,120,180,60,1
place-rr-clematis-brook-1,place-rr-clematis-brook-0,0,180,120,180,60,1
place-WML-0364-0,place-WML-0364-1,0,180,120,180,60,1
place-WML-0364-1,place-WML-0364-0,0,180,120,180,60,1
70501,70500,0,205,85,161,120,1
70501,70502,0,179,59,77,120,1
70502,70500,0,258,138,230,120,1
70502,70501,0,179,59,77,120,1
place-WML-0135-0,place-WML-0135-1,0,180,120,180,60,1
place-WML-0135-1,place-WML-0135-0,0,180,120,180,60,1
70067,70068,0,224,164,212,60,1
70067,76121,0,355,235,304,120,1
70067,76122,0,355,235,304,120,1
70067,76123,0,355,235,304,120,1
70067,76124,0,355,235,304,120,1
70067,76125,0,355,235,304,120,1
70067,76126,0,355,235,304,120,1
70067,76127,0,287,167,217,120,1
70068,70067,0,202,142,184,60,1
70068,76121,0,338,218,283,120,1
70068,76122,0,338,218,283,120,1
70068,76123,0,338,218,283,120,1
70068,76124,0,338,218,283,120,1
70068,76125,0,338,218,283,120,1
70068,76126,0,338,218,283,120,1
70068,76127,0,271,151,196,120,1
place-NB-0137-0,place-NB-0137-1,0,180,120,180,60,1
place-NB-0137-1,place-NB-0137-0,0,180,120,180,60,1
70083,13,0,210,90,178,120,1
70083,70084,0,146,86,171,60,1
70084,13,0,200,80,166,120,1
70084,70083,0,138,78,160,60,1
place-ER-0276-0,place-ER-0276-1,0,180,120,180,60,1
place-ER-0276-1,place-ER-0276-0,0,180,120,180,60,1
place-WML-0081-0,place-WML-0081-1,0,180,120,180,60,1
place-WML-0081-1,place-WML-0081-0,0,180,120,180,60,1
place-chels-0,place-chels-1,0,180,120,180,60,1
place-chels-1,place-chels-0,0,180,120,180,60,1
74630,74631,0,199,79,102,120,1
74631,74630,0,199,79,102,120,1
place-chels-0,74630,0,269,149,192,120,1
74630,place-chels-0,0,269,149,192,120,1
place-chels-1,74630,0,269,149,192,120,1
74630,place-chels-1,0,269,149,192,120,1
place-chels-0,74631,0,240,120,156,120,1
74631,place-chels-0,0,240,120,156,120,1
place-chels-1,74631,0,240,120,156,120,1
74631,place-chels-1,0,240,120,156,120,1
place-chels-0,ER-0042-B0,0,314,194,250,120,1
ER-0042-B0,place-chels-0,0,314,194,250,120,1
place-chels-1,ER-0042-B0,0,314,194,250,120,1
ER-0042-B0,place-chels-1,0,314,194,250,120,1
place-chels-0,ER-0042-B1,0,306,186,241,120,1
ER-0042-B1,place-chels-0,0,306,186,241,120,1
place-chels-1,ER-0042-B1,0,306,186,241,120,1
ER-0042-B1,place-chels-1,0,306,186,241,120,1
place-rr-merrimack-0,place-rr-merrimack-1,0,180,120,180,60,1
place-rr-merrimack-1,place-rr-merrimack-0,0,180,120,180,60,1
place-NB-0076-0,place-NB-0076-1,0,180,120,180,60,1
place-NB-0076-1,place-NB-0076-0,0,180,120,180,60,1
place-FB-0125-0,place-FB-0125-1,0,180,120,180,60,1
place-FB-0125-1,place-FB-0125-0,0,180,120,180,60,1
place-MM-0277-0,place-MM-0277-1,0,180,120,180,60,1
place-MM-0277-1,place-MM-0277-0,0,180,120,180,60,1
place-NEC-2203-0,place-NEC-2203-1,0,180,120,180,60,1
place-NEC-2203-1,place-NEC-2203-0,0,180,120,180,60,1
70036,9328,0,233,113,234,120,1
70036,Oak Grove-01,0,65,5,6,60,1
70036,Oak Grove-02,0,65,5,6,60,1
70036,WR-0053-S,0,350,110,230,240,1
WR-0053-S,70036,0,240,120,240,120,1
WR-0053-S,9328,0,216,96,216,120,1
WR-0053-S,Oak Grove-01,0,240,120,240,120,1
WR-0053-S,Oak Grove-02,0,240,120,240,120,1
70168,70169,0,155,35,45,120,1
70168,8155,0,254,134,174,120,1
70168,8203,0,254,134,174,120,1
70169,70168,0,155,35,45,120,1
70169,8155,0,223,103,133,120,1
70169,8203,0,223,103,133,120,1
place-rr-willow-springs-0,place-rr-willow-springs-1,0,180,120,180,60,1
place-rr-willow-springs-1,place-rr-willow-springs-0,0,180,120,180,60,1
70073,70074,0,186,126,268,60,1
70074,70073,0,186,126,268,60,1
place-FR-0074-0,place-FR-0074-1,0,180,120,180,60,1
place-FR-0074-1,place-FR-0074-0,0,180,120,180,60,1
place-ER-0099-0,place-ER-0099-1,0,180,120,180,60,1
place-ER-0099-1,place-ER-0099-0,0,180,120,180,60,1
place-GRB-0118-0,place-GRB-0118-1,0,180,120,180,60,1
place-GRB-0118-1,place-GRB-0118-0,0,180,120,180,60,1
place-GB-0316-0,place-GB-0316-1,0,180,120,180,60,1
place-GB-0316-1,place-GB-0316-0,0,180,120,180,60,1
place-MM-0356-0,place-MM-0356-1,0,180,120,180,60,1
place-MM-0356-1,place-MM-0356-0,0,180,120,180,60,1
70150,70151,0,162,42,0,120,2
70150,71150,0,134,14,0,120,2
70150,71151,0,162,42,0,120,2
70150,899,0,170,50,0,120,2
70151,70150,0,162,42,0,120,2
70151,71150,0,162,42,0,120,2
70151,71151,0,128,8,0,120,2
70151,899,0,165,45,0,120,2
71150,70150,0,134,14,0,120,2
71150,70151,0,162,42,0,120,2
71150,71151,0,162,42,0,120,2
71150,899,0,170,50,0,120,2
71151,70150,0,162,42,0,120,2
71151,70151,0,128,8,0,120,2
71151,71150,0,162,42,0,120,2
71151,899,0,165,45,0,120,2
70091,70092,0,97,37,170,60,1
70092,70091,0,97,37,170,60,1
place-rr-south-salem-0,place-rr-south-salem-1,0,180,120,180,60,1
place-rr-south-salem-1,place-rr-south-salem-0,0,180,120,180,60,1
70509,70510,0,144,24,31,120,1
70510,70509,0,144,24,31,120,1
place-GB-0229-0,place-GB-0229-1,0,180,120,180,60,1
place-GB-0229-1,place-GB-0229-0,0,180,120,180,60,1
place-DB-2249-0,place-DB-2249-1,0,180,120,180,60,1
place-DB-2249-1,place-DB-2249-0,0,180,120,180,60,1
70055,70056,0,92,32,162,60,1
70056,70055,0,92,32,162,60,1
place-WR-0205-0,place-WR-0205-1,0,180,120,180,60,1
place-WR-0205-1,place-WR-0205-0,0,180,120,180,60,1
place-PB-0245-0,place-PB-0245-1,0,180,120,180,60,1
place-PB-0245-1,place-PB-0245-0,0,180,120,180,60,1
place-WR-0120-0,place-WR-0120-1,0,180,120,180,60,1
place-WR-0120-1,place-WR-0120-0,0,180,120,180,60,1
place-PB-0212-0,place-PB-0212-1,0,180,120,180,60,1
place-PB-0212-1,place-PB-0212-0,0,180,120,180,60,1
70182,70183,0,165,45,58,120,1
70183,70182,0,165,45,58,120,1
place-WML-0340-0,place-WML-0340-1,0,180,120,180,60,1
place-WML-0340-1,place-WML-0340-0,0,180,120,180,60,1
place-WML-0091-0,place-WML-0091-1,0,180,120,180,60,1
place-WML-0091-1,place-WML-0091-0,0,180,120,180,60,1
70507,70508,0,146,26,34,120,1
70508,70507,0,146,26,34,120,1
70045,5740,0,196,76,139,120,1
70045,57400,0,196,76,139,120,1
70045,70046,0,92,32,42,60,1
70046,5740,0,196,76,139,120,1
70046,57400,0,196,76,139,120,1
70046,70045,0,92,32,42,60,1
place-WML-0025-0,place-WML-0025-1,0,180,120,180,60,1
place-WML-0025-1,place-WML-0025-0,0,180,120,180,60,1
place-DB-2265-0,place-DB-2265-1,0,180,120,180,60,1
place-DB-2265-1,place-DB-2265-0,0,180,120,180,60,1
70022,70041,0,0,0,0,0,
70022,70023,0,181,121,205,60,1
70022,70041,0,249,189,293,60,1
70022,70042,0,201,141,183,60,1
70023,70022,0,168,108,188,60,1
70023,70041,0,128,68,88,60,1
70023,70042,0,93,33,91,60,1
70041,70022,0,0,0,0,0,
70041,70022,0,244,184,285,60,1
70041,70023,0,136,76,98,60,1
70041,70042,0,169,109,189,60,1
70042,70022,0,215,155,200,60,1
70042,70023,0,117,57,134,60,1
70042,70041,0,185,125,222,60,1
place-rr-brickbottom-0,place-rr-brickbottom-1,0,180,120,180,60,1
place-rr-brickbottom-1,place-rr-brickbottom-0,0,180,120,180,60,1
place-rr-nashua-0,place-rr-nashua-1,0,180,120,180,60,1
place-rr-nashua-1,place-rr-nashua-0,0,180,120,180,60,1
place-FB-0191-0,place-FB-0191-1,0,180,120,180,60,1
place-FB-0191-1,place-FB-0191-0,0,180,120,180,60,1
place-FR-0494-0,place-FR-0494-1,0,180,120,180,60,1
place-FR-0494-1,place-FR-0494-0,0,180,120,180,60,1
70051,15880,0,170,50,149,120,1
70051,5879,0,149,29,38,120,1
70051,5880,0,149,29,38,120,1
70051,70052,0,85,25,116,60,1
70052,15880,0,145,25,32,120,1
70052,5879,0,169,49,147,120,1
70052,5880,0,169,49,147,120,1
70052,70051,0,85,25,116,60,1
70002,70003,0,116,56,72,60,1
70003,70002,0,116,56,72,60,1
place-rr-umass-lowell-0,place-rr-umass-lowell-1,0,180,120,180,60,1
place-rr-umass-lowell-1,place-rr-umass-lowell-0,0,180,120,180,60,1
place-rr-montvale-avenue-0,place-rr-montvale-avenue-1,0,180,120,180,60,1
place-rr-montvale-avenue-1,place-rr-montvale-avenue-0,0,180,120,180,60,1
70172,70173,0,163,43,56,120,1
70173,70172,0,163,43,56,120,1
