stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
place-FR-0147,place-FR-0147,Silver Hill,,,,42.395625,-71.302357,CR-zone-3,,,,1,,2,Weston,,,
FR-0147-01,FR-0147-01,Silver Hill,,,,42.395625,-71.302357,CR-zone-3,,,,0,place-FR-0147,2,Weston,,,2
FR-0147-02,FR-0147-02,Silver Hill,,,,42.395625,-71.302357,CR-zone-3,,,,0,place-FR-0147,2,Weston,,,2
place-WML-0177,place-WML-0177,Natick Center,,,,42.285719,-71.347133,CR-zone-4,,,,1,,2,Natick,,,
place-WML-0177-0,place-WML-0177-0,platform 0,,,,42.285719,-71.347133,CR-zone-4,,,,0,place-WML-0177,2,Natick,,,2
place-WML-0177-1,place-WML-0177-1,platform 1,,,,42.285719,-71.347133,CR-zone-4,,,,0,place-WML-0177,2,Natick,,,2
place-MM-0150,place-MM-0150,Holbrook/Randolph,,,,42.156343,-71.027371,CR-zone-3,,,,1,,1,Randolph,,,
place-MM-0150-0,place-MM-0150-0,platform 0,,,,42.156343,-71.027371,CR-zone-3,,,,0,place-MM-0150,1,Randolph,,,2
place-MM-0150-1,place-MM-0150-1,platform 1,,,,42.156343,-71.027371,CR-zone-3,,,,0,place-MM-0150,1,Randolph,,,2
place-spmnl,place-spmnl,Science Park/West End,,,,42.366664,-71.067666,,,,,1,,1,Boston,,,
70207,70207,Science Park/West End,,,,42.366664,-71.067666,RapidTransit,,,level_2_platform,0,place-spmnl,1,Boston,,,0
70208,70208,Science Park/West End,,,,42.366664,-71.067666,RapidTransit,,,level_2_platform,0,place-spmnl,1,Boston,,,0
place-shmnl,place-shmnl,Savin Hill,,,,42.31129,-71.053331,,,,,1,,1,Boston,,,
70087,70087,Savin Hill,,,,42.310603,-71.053678,RapidTransit,,,level_0_platform,0,place-shmnl,1,Boston,,,1
70088,70088,Savin Hill,,,,42.310591,-71.053612,RapidTransit,,,level_0_platform,0,place-shmnl,1,Boston,,,1
place-CM-0547,place-CM-0547,Buzzards Bay,,,,41.744805,-70.616226,CF-zone-buzzards,,,,1,,1,Bourne,,,
place-SB-0156,place-SB-0156,Canton Center,,,,42.157095,-71.14628,CR-zone-3,,,,1,,1,Canton,,,
place-SB-0156-0,place-SB-0156-0,platform 0,,,,42.157095,-71.14628,CR-zone-3,,,,0,place-SB-0156,1,Canton,,,2
place-SB-0156-1,place-SB-0156-1,platform 1,,,,42.157095,-71.14628,CR-zone-3,,,,0,place-SB-0156,1,Canton,,,2
place-NB-0120,place-NB-0120,Needham Junction,,,,42.273187,-71.235559,CR-zone-2,,,,1,,1,Needham,,,
place-NB-0120-0,place-NB-0120-0,platform 0,,,,42.273187,-71.235559,CR-zone-2,,,,0,place-NB-0120,1,Needham,,,2
place-NB-0120-1,place-NB-0120-1,platform 1,,,,42.273187,-71.235559,CR-zone-2,,,,0,place-NB-0120,1,Needham,,,2
place-gilmn,place-gilmn,Gilman Square,,,,42.387928,-71.096766,,,,,1,,1,Somerville,,,
70505,70505,Gilman Square,,,,42.388043,-71.096956,RapidTransit,,,level_-1_platform,0,place-gilmn,1,Somerville,,,0
70506,70506,Gilman Square,,,,42.387831,-71.096629,RapidTransit,,,level_-1_platform,0,place-gilmn,1,Somerville,,,0
place-butlr,place-butlr,Butler,,,,42.272429,-71.062519,,,,,1,,1,Boston,,,
place-ER-0312,place-ER-0312,Rowley,,,,42.726845,-70.859034,CR-zone-7,,,,1,,1,Rowley,,,
place-ER-0312-0,place-ER-0312-0,platform 0,,,,42.726845,-70.859034,CR-zone-7,,,,0,place-ER-0312,1,Rowley,,,2
place-ER-0312-1,place-ER-0312-1,platform 1,,,,42.726845,-70.859034,CR-zone-7,,,,0,place-ER-0312,1,Rowley,,,2
place-FR-0201,place-FR-0201,Concord,,,,42.456565,-71.357677,CR-zone-5,,,,1,,2,Concord,,,
place-FR-0201-0,place-FR-0201-0,platform 0,,,,42.456565,-71.357677,CR-zone-5,,,,0,place-FR-0201,2,Concord,,,2
place-FR-0201-1,place-FR-0201-1,platform 1,,,,42.456565,-71.357677,CR-zone-5,,,,0,place-FR-0201,2,Concord,,,2
place-NB-0072,place-NB-0072,Bellevue,,,,42.286588,-71.145557,CR-zone-1,,,,1,,1,Boston,,,
place-NB-0072-0,place-NB-0072-0,platform 0,,,,42.286588,-71.145557,CR-zone-1,,,,0,place-NB-0072,1,Boston,,,2
place-NB-0072-1,place-NB-0072-1,platform 1,,,,42.286588,-71.145557,CR-zone-1,,,,0,place-NB-0072,1,Boston,,,2
place-FB-0148,place-FB-0148,Norwood Central,,,,42.188775,-71.199665,CR-zone-3,,,,1,,1,Norwood,,,
place-FB-0148-0,place-FB-0148-0,platform 0,,,,42.188775,-71.199665,CR-zone-3,,,,0,place-FB-0148,1,Norwood,,,2
place-FB-0148-1,place-FB-0148-1,platform 1,,,,42.188775,-71.199665,CR-zone-3,,,,0,place-FB-0148,1,Norwood,,,2
place-GRB-0146,place-GRB-0146,East Weymouth,,,,42.2191,-70.9214,CR-zone-2,,,,1,,1,Weymouth,,,
place-GRB-0146-0,place-GRB-0146-0,platform 0,,,,42.2191,-70.9214,CR-zone-2,,,,0,place-GRB-0146,1,Weymouth,,,2
place-GRB-0146-1,place-GRB-0146-1,platform 1,,,,42.2191,-70.9214,CR-zone-2,,,,0,place-GRB-0146,1,Weymouth,,,2
place-lake,place-lake,Boston College,,,,42.340081,-71.166769,,,,,1,,1,Boston,,,
70106,70106,Boston College,,,,42.340149,-71.167029,RapidTransit,,,level_ground,0,place-lake,1,Boston,,,0
70107,70107,Boston College,,,,42.34024,-71.166849,RapidTransit,,,level_ground,0,place-lake,1,Boston,,,0
place-tumnl,place-tumnl,Tufts Medical Center,,,,42.349662,-71.063917,,,,,1,,1,Boston,,,
70016,70016,Tufts Medical Center,,,,42.349662,-71.063917,RapidTransit,,,level_-2_platform,0,place-tumnl,1,Boston,,,1
70017,70017,Tufts Medical Center,,,,42.349662,-71.063917,RapidTransit,,,level_-2_platform,0,place-tumnl,1,Boston,,,1
place-NEC-1768,place-NEC-1768,TF Green Airport,,,,41.726599,-71.442453,CR-zone-9,,,,1,,1,Warwick,,,
place-NEC-1768-0,place-NEC-1768-0,platform 0,,,,41.726599,-71.442453,CR-zone-9,,,,0,place-NEC-1768,1,Warwick,,,2
place-NEC-1768-1,place-NEC-1768-1,platform 1,,,,41.726599,-71.442453,CR-zone-9,,,,0,place-NEC-1768,1,Warwick,,,2
place-rr-west-station,place-rr-west-station,West Station,,,,0,0,,,,,1,,1,Boston,,,
place-rr-west-station-0,place-rr-west-station-0,platform 0,,,,0,0,,,,,0,place-rr-west-station,1,Boston,,,2
place-rr-west-station-1,place-rr-west-station-1,platform 1,,,,0,0,,,,,0,place-rr-west-station,1,Boston,,,2
place-sbmnl,place-sbmnl,Stony Brook,,,,42.317062,-71.104248,,,,,1,,1,Boston,,,
70004,70004,Stony Brook,,,,42.317062,-71.104248,RapidTransit,,,level_-1_platform,0,place-sbmnl,1,Boston,,,1
70005,70005,Stony Brook,,,,42.317062,-71.104248,RapidTransit,,,level_-1_platform,0,place-sbmnl,1,Boston,,,1
place-mfa,place-mfa,Museum of Fine Arts,,,,42.337711,-71.095512,,,,,1,,1,Boston,,,
70245,70245,Museum of Fine Arts,,,,42.337875,-71.09524,RapidTransit,,,level_median,0,place-mfa,1,Boston,,,0
70246,70246,Museum of Fine Arts,,,,42.338017,-71.094682,RapidTransit,,,level_median,0,place-mfa,1,Boston,,,0
place-DB-2222,place-DB-2222,Blue Hill Avenue,,,,42.271466,-71.095782,CR-zone-1A,,,,1,,1,Boston,,,
place-DB-2222-0,place-DB-2222-0,platform 0,,,,42.271466,-71.095782,CR-zone-1A,,,,0,place-DB-2222,1,Boston,,,2
place-DB-2222-1,place-DB-2222-1,platform 1,,,,42.271466,-71.095782,CR-zone-1A,,,,0,place-DB-2222,1,Boston,,,2
place-NHRML-0116,place-NHRML-0116,Mishawum,,,,42.504402,-71.137618,CR-zone-2,,,,1,,2,Woburn,,,
place-NHRML-0116-0,place-NHRML-0116-0,platform 0,,,,42.504402,-71.137618,CR-zone-2,,,,0,place-NHRML-0116,2,Woburn,,,2
place-NHRML-0116-1,place-NHRML-0116-1,platform 1,,,,42.504402,-71.137618,CR-zone-2,,,,0,place-NHRML-0116,2,Woburn,,,2
place-waban,place-waban,Waban,,,,42.325845,-71.230609,,,,,1,,1,Newton,,,
70164,70164,Waban,,,,42.325695,-71.230476,RapidTransit,,,level_ground,0,place-waban,1,Newton,,,0
70165,70165,Waban,,,,42.325967,-71.230714,RapidTransit,,,level_ground,0,place-waban,1,Newton,,,0
place-gover,place-gover,Government Center,,,,42.359705,-71.059215,,,,,1,,1,Boston,,,
70039,70039,Government Center,,,,42.359705,-71.059215,RapidTransit,,,level_-2_blue_platform,0,place-gover,1,Boston,,,1
70040,70040,Government Center,,,,42.359705,-71.059215,RapidTransit,,,level_-2_blue_platform,0,place-gover,1,Boston,,,1
70201,70201,Government Center,,,,42.359705,-71.059215,RapidTransit,,,level_-1_green_platform,0,place-gover,1,Boston,,,0
70202,70202,Government Center,,,,42.359705,-71.059215,RapidTransit,,,level_-1_green_platform,0,place-gover,1,Boston,,,0
place-bndhl,place-bndhl,Brandon Hall,,,,42.340023,-71.129082,,,,,1,,2,Brookline,,,
70225,70225,Brandon Hall,,,,42.340053,-71.128869,RapidTransit,,,level_median,0,place-bndhl,2,Brookline,,,0
70226,70226,Brandon Hall,,,,42.340038,-71.12866,RapidTransit,,,level_median,0,place-bndhl,2,Brookline,,,0
place-WML-0035,place-WML-0035,Boston Landing,,,,42.357293,-71.139883,CR-zone-1A,,,,1,,1,Boston,,,
place-WML-0035-0,place-WML-0035-0,platform 0,,,,42.357293,-71.139883,CR-zone-1A,,,,0,place-WML-0035,1,Boston,,,2
place-WML-0035-1,place-WML-0035-1,platform 1,,,,42.357293,-71.139883,CR-zone-1A,,,,0,place-WML-0035,1,Boston,,,2
place-rr-mboro-centre-st,place-rr-mboro-centre-st,Middleborough Centre St,,,,0,0,,,,,1,,1,Middleborough,,,
place-rr-mboro-centre-st-0,place-rr-mboro-centre-st-0,platform 0,,,,0,0,,,,,0,place-rr-mboro-centre-st,1,Middleborough,,,2
place-rr-mboro-centre-st-1,place-rr-mboro-centre-st-1,platform 1,,,,0,0,,,,,0,place-rr-mboro-centre-st,1,Middleborough,,,2
place-asmnl,place-asmnl,Ashmont,,,,42.28452,-71.063777,,,,,1,,1,Boston,,,
70093,70093,Ashmont,,,,42.284508,-71.063833,RapidTransit,,,level_-1_platform,0,place-asmnl,1,Boston,,,1
70094,70094,Ashmont,,,,42.28453,-71.063725,RapidTransit,,,level_-1_platform,0,place-asmnl,1,Boston,,,1
place-MM-0200,place-MM-0200,Brockton,,,,42.084659,-71.016534,CR-zone-4,,,,1,,1,Brockton,,,
place-MM-0200-0,place-MM-0200-0,platform 0,,,,42.084659,-71.016534,CR-zone-4,,,,0,place-MM-0200,1,Brockton,,,2
place-MM-0200-1,place-MM-0200-1,platform 1,,,,42.084659,-71.016534,CR-zone-4,,,,0,place-MM-0200,1,Brockton,,,2
place-ccmnl,place-ccmnl,Community College,,,,42.373622,-71.069533,,,,,1,,1,Boston,,,
70028,70028,Community College,,,,42.373622,-71.069533,RapidTransit,,,level_-1_platform,0,place-ccmnl,1,Boston,,,1
70029,70029,Community College,,,,42.373622,-71.069533,RapidTransit,,,level_-1_platform,0,place-ccmnl,1,Boston,,,1
place-coecl,place-coecl,Copley,,,,42.349974,-71.077447,,,,,1,,1,Boston,,,
70154,70154,Copley,,,,42.349871,-71.078049,RapidTransit,,,level_-1_platform,0,place-coecl,1,Boston,,,0
70155,70155,Copley,,,,42.350126,-71.077376,RapidTransit,,,level_-1_platform,0,place-coecl,1,Boston,,,0
place-nuniv,place-nuniv,Northeastern University,,,,42.340401,-71.088806,,,,,1,,1,Boston,,,
70243,70243,Northeastern University,,,,42.339897,-71.09021,RapidTransit,,,level_median,0,place-nuniv,1,Boston,,,0
70244,70244,Northeastern University,,,,42.340222,-71.0892,RapidTransit,,,level_median,0,place-nuniv,1,Boston,,,0
place-astao,place-astao,Assembly,,,,42.392811,-71.077257,,,,,1,,1,Somerville,,,
70278,70278,Assembly,,,,42.392331,-71.077262,RapidTransit,,,level_0_platform,0,place-astao,1,Somerville,,,1
70279,70279,Assembly,,,,42.392336,-71.07718,RapidTransit,,,level_0_platform,0,place-astao,1,Somerville,,,1
place-sdmnl,place-sdmnl,Suffolk Downs,,,,42.390501,-70.997123,,,,,1,,1,Boston,,,
70053,70053,Suffolk Downs,,,,42.390422,-70.997323,RapidTransit,,,level_0_platform,0,place-sdmnl,1,Boston,,,1
70054,70054,Suffolk Downs,,,,42.39061,-70.99703,RapidTransit,,,level_0_platform,0,place-sdmnl,1,Boston,,,1
place-woodl,place-woodl,Woodland,,,,42.332902,-71.243362,,,,,1,,1,Newton,,,
70162,70162,Woodland,,,,42.332703,-71.243055,RapidTransit,,,level_ground,0,place-woodl,1,Newton,,,0
70163,70163,Woodland,,,,42.333094,-71.243659,RapidTransit,,,level_ground,0,place-woodl,1,Newton,,,0
place-NB-0109,place-NB-0109,Hersey,,,,42.275648,-71.215528,CR-zone-2,,,,1,,1,Needham,,,
place-NB-0109-0,place-NB-0109-0,platform 0,,,,42.275648,-71.215528,CR-zone-2,,,,0,place-NB-0109,1,Needham,,,2
place-NB-0109-1,place-NB-0109-1,platform 1,,,,42.275648,-71.215528,CR-zone-2,,,,0,place-NB-0109,1,Needham,,,2
place-WR-0085,place-WR-0085,Greenwood,,,,42.483005,-71.067247,CR-zone-2,,,,1,,2,Wakefield,,,
place-WR-0085-0,place-WR-0085-0,platform 0,,,,42.483005,-71.067247,CR-zone-2,,,,0,place-WR-0085,2,Wakefield,,,2
place-WR-0085-1,place-WR-0085-1,platform 1,,,,42.483005,-71.067247,CR-zone-2,,,,0,place-WR-0085,2,Wakefield,,,2
place-WML-0274,place-WML-0274,Southborough,,,,42.267024,-71.524371,CR-zone-6,,,,1,,1,Southborough,,,
place-WML-0274-0,place-WML-0274-0,platform 0,,,,42.267024,-71.524371,CR-zone-6,,,,0,place-WML-0274,1,Southborough,,,2
place-WML-0274-1,place-WML-0274-1,platform 1,,,,42.267024,-71.524371,CR-zone-6,,,,0,place-WML-0274,1,Southborough,,,2
place-FB-0275,place-FB-0275,Franklin,,,,42.083238,-71.396102,CR-zone-6,,,,1,,2,Franklin,,,
place-FB-0275-0,place-FB-0275-0,platform 0,,,,42.083238,-71.396102,CR-zone-6,,,,0,place-FB-0275,2,Franklin,,,2
place-FB-0275-1,place-FB-0275-1,platform 1,,,,42.083238,-71.396102,CR-zone-6,,,,0,place-FB-0275,2,Franklin,,,2
place-DB-0095,place-DB-0095,Readville,,,,42.238405,-71.133246,CR-zone-2,,,,1,,1,Boston,,,
place-DB-0095-0,place-DB-0095-0,platform 0,,,,42.238405,-71.133246,CR-zone-2,,,,0,place-DB-0095,1,Boston,,,2
place-DB-0095-1,place-DB-0095-1,platform 1,,,,42.238405,-71.133246,CR-zone-2,,,,0,place-DB-0095,1,Boston,,,2
place-engav,place-engav,Englewood Avenue,,,,42.336971,-71.14566,,,,,1,,2,Brookline,,,
70235,70235,Englewood Avenue,,,,42.336964,-71.145867,RapidTransit,,,level_median,0,place-engav,2,Brookline,,,0
70236,70236,Englewood Avenue,,,,42.337011,-71.145368,RapidTransit,,,level_median,0,place-engav,2,Brookline,,,0
place-bckhl,place-bckhl,Back of the Hill,,,,42.330139,-71.111313,,,,,1,,2,Boston,,,
70257,70257,Back of the Hill,,,,42.329369,-71.111046,RapidTransit,,,level_in_street,0,place-bckhl,2,Boston,,,0
70258,70258,Back of the Hill,,,,42.329399,-71.110931,RapidTransit,,,level_in_street,0,place-bckhl,2,Boston,,,0
place-rsmnl,place-rsmnl,Reservoir,,,,42.335088,-71.148758,,,,,1,,1,Brookline,,,
70174,70174,Reservoir,,,,42.335181,-71.147879,RapidTransit,,,level_-1_platform,0,place-rsmnl,1,Brookline,,,0
70175,70175,Reservoir,,,,42.335163,-71.148601,RapidTransit,,,level_-1_platform,0,place-rsmnl,1,Brookline,,,0
place-NB-0080,place-NB-0080,West Roxbury,,,,42.281358,-71.160065,CR-zone-1,,,,1,,1,Boston,,,
place-NB-0080-0,place-NB-0080-0,platform 0,,,,42.281358,-71.160065,CR-zone-1,,,,0,place-NB-0080,1,Boston,,,2
place-NB-0080-1,place-NB-0080-1,platform 1,,,,42.281358,-71.160065,CR-zone-1,,,,0,place-NB-0080,1,Boston,,,2
place-fenwy,place-fenwy,Fenway,,,,42.345403,-71.104213,,,,,1,,1,Boston,,,
70186,70186,Fenway,,,,42.345328,-71.104269,RapidTransit,,,level_ground,0,place-fenwy,1,Boston,,,0
70187,70187,Fenway,,,,42.345029,-71.104968,RapidTransit,,,level_ground,0,place-fenwy,1,Boston,,,0
place-hsmnl,place-hsmnl,Heath Street,,,,42.328316,-71.110252,,,,,1,,1,Boston,,,
70260,70260,Heath Street,,,,42.328316,-71.110252,RapidTransit,,,level_ground,0,place-hsmnl,1,Boston,,,0
place-mdftf,place-mdftf,Medford/Tufts,,,,42.407975,-71.117044,,,,,1,,1,Medford,,,
place-mdftf-0,place-mdftf-0,platform 0,,,,42.407975,-71.117044,,,,,0,place-mdftf,1,Medford,,,2
place-mdftf-1,place-mdftf-1,platform 1,,,,42.407975,-71.117044,,,,,0,place-mdftf,1,Medford,,,2
70511,70511,Medford/Tufts,,,,42.408306,-71.11728,RapidTransit,,,level_-1_platform,0,place-mdftf,1,Medford,,,0
70512,70512,Medford/Tufts,,,,42.40828,-71.117339,RapidTransit,,,level_-1_platform,0,place-mdftf,1,Medford,,,0
place-FR-0219,place-FR-0219,West Concord,,,,42.457043,-71.392892,CR-zone-5,,,,1,,1,Concord,,,
place-FR-0219-0,place-FR-0219-0,platform 0,,,,42.457043,-71.392892,CR-zone-5,,,,0,place-FR-0219,1,Concord,,,2
place-FR-0219-1,place-FR-0219-1,platform 1,,,,42.457043,-71.392892,CR-zone-5,,,,0,place-FR-0219,1,Concord,,,2
place-WR-0228,place-WR-0228,Andover,,,,42.658336,-71.144502,CR-zone-5,,,,1,,1,Andover,,,
place-WR-0228-0,place-WR-0228-0,platform 0,,,,42.658336,-71.144502,CR-zone-5,,,,0,place-WR-0228,1,Andover,,,2
place-WR-0228-1,place-WR-0228-1,platform 1,,,,42.658336,-71.144502,CR-zone-5,,,,0,place-WR-0228,1,Andover,,,2
place-portr,place-portr,Porter,,,,42.3884,-71.119149,CR-zone-1A,,,,1,,1,Cambridge,,,
place-portr-0,place-portr-0,platform 0,,,,42.3884,-71.119149,CR-zone-1A,,,,0,place-portr,1,Cambridge,,,2
place-portr-1,place-portr-1,platform 1,,,,42.3884,-71.119149,CR-zone-1A,,,,0,place-portr,1,Cambridge,,,2
70065,70065,Porter,,,,42.3884,-71.119149,RapidTransit,,,level_-3_southbound_platform,0,place-portr,1,Cambridge,,,1
70066,70066,Porter,,,,42.3884,-71.119149,RapidTransit,,,level_-4_alewife_platform,0,place-portr,1,Cambridge,,,1
place-eliot,place-eliot,Eliot,,,,42.319045,-71.216684,,,,,1,,1,Newton,,,
70166,70166,Eliot,,,,42.318871,-71.21642,RapidTransit,,,level_ground,0,place-eliot,1,Newton,,,0
70167,70167,Eliot,,,,42.319214,-71.216949,RapidTransit,,,level_ground,0,place-eliot,1,Newton,,,0
place-rugg,place-rugg,Ruggles,,,,42.336377,-71.088961,CR-zone-1A,,,,1,,1,Boston,,,
place-rugg-0,place-rugg-0,platform 0,,,,42.336377,-71.088961,CR-zone-1A,,,,0,place-rugg,1,Boston,,,2
place-rugg-1,place-rugg-1,platform 1,,,,42.336377,-71.088961,CR-zone-1A,,,,0,place-rugg,1,Boston,,,2
70010,70010,Ruggles,,,,42.33649,-71.089684,RapidTransit,,,level_0_orange_platform,0,place-rugg,1,Boston,,,1
70011,70011,Ruggles,,,,42.336451,-71.089635,RapidTransit,,,level_0_orange_platform,0,place-rugg,1,Boston,,,1
place-FB-0303,place-FB-0303,Forge Park/495,,,,42.089941,-71.43902,CR-zone-6,,,,1,,1,Franklin,,,
place-FB-0303-0,place-FB-0303-0,platform 0,,,,42.089941,-71.43902,CR-zone-6,,,,0,place-FB-0303,1,Franklin,,,2
place-FB-0303-1,place-FB-0303-1,platform 1,,,,42.089941,-71.43902,CR-zone-6,,,,0,place-FB-0303,1,Franklin,,,2
place-WR-0067,place-WR-0067,Melrose/Cedar Park,,,,42.458768,-71.069789,CR-zone-1,,,,1,,2,Melrose,,,
place-WR-0067-0,place-WR-0067-0,platform 0,,,,42.458768,-71.069789,CR-zone-1,,,,0,place-WR-0067,2,Melrose,,,2
place-WR-0067-1,place-WR-0067-1,platform 1,,,,42.458768,-71.069789,CR-zone-1,,,,0,place-WR-0067,2,Melrose,,,2
place-NHRML-0078,place-NHRML-0078,Winchester Center,,,,42.451088,-71.13783,CR-zone-1,,,,1,,1,Winchester,,,
place-NHRML-0078-0,place-NHRML-0078-0,platform 0,,,,42.451088,-71.13783,CR-zone-1,,,,0,place-NHRML-0078,1,Winchester,,,2
place-NHRML-0078-1,place-NHRML-0078-1,platform 1,,,,42.451088,-71.13783,CR-zone-1,,,,0,place-NHRML-0078,1,Winchester,,,2
place-FB-0230,place-FB-0230,Norfolk,,,,42.120694,-71.325217,CR-zone-5,,,,1,,1,Norfolk,,,
place-FB-0230-0,place-FB-0230-0,platform 0,,,,42.120694,-71.325217,CR-zone-5,,,,0,place-FB-0230,1,Norfolk,,,2
place-FB-0230-1,place-FB-0230-1,platform 1,,,,42.120694,-71.325217,CR-zone-5,,,,0,place-FB-0230,1,Norfolk,,,2
place-rr-revere-center,place-rr-revere-center,Revere Center,,,,42.4154533,-70.9922548,,,,,1,,1,Revere,,,
place-rr-revere-center-0,place-rr-revere-center-0,platform 0,,,,42.4154533,-70.9922548,,,,,0,place-rr-revere-center,1,Revere,,,2
place-rr-revere-center-1,place-rr-revere-center-1,platform 1,,,,42.4154533,-70.9922548,,,,,0,place-rr-revere-center,1,Revere,,,2
place-jfk,place-jfk,JFK/UMass,,,,42.320685,-71.052391,CR-zone-1A,,,,1,,1,Boston,,,
place-jfk-0,place-jfk-0,platform 0,,,,42.320685,-71.052391,CR-zone-1A,,,,0,place-jfk,1,Boston,,,2
place-jfk-1,place-jfk-1,platform 1,,,,42.320685,-71.052391,CR-zone-1A,,,,0,place-jfk,1,Boston,,,2
70085,70085,JFK/UMass,,,,42.320632,-71.052514,RapidTransit,,,level_0_red_platform,0,place-jfk,1,Boston,,,1
70086,70086,JFK/UMass,,,,42.320637,-71.052473,RapidTransit,,,level_0_red_platform,0,place-jfk,1,Boston,,,1
70095,70095,JFK/UMass,,,,42.320418,-71.052287,RapidTransit,,,level_0_red_platform,0,place-jfk,1,Boston,,,1
70096,70096,JFK/UMass,,,,42.320434,-71.052215,RapidTransit,,,level_0_red_platform,0,place-jfk,1,Boston,,,1
place-brico,place-brico,Packard's Corner,,,,42.351967,-71.125031,,,,,1,,2,Boston,,,
70134,70134,Packard's Corner,,,,42.351891,-71.125067,RapidTransit,,,level_median,0,place-brico,2,Boston,,,0
70135,70135,Packard's Corner,,,,42.351651,-71.12551,RapidTransit,,,level_median,0,place-brico,2,Boston,,,0
place-GRB-0199,place-GRB-0199,Cohasset,,,,42.24421,-70.837529,CR-zone-4,,,,1,,1,Cohasset,,,
GRB-0199-S,GRB-0199-S,Cohasset,,,,42.24421,-70.837529,CR-zone-4,,,,0,place-GRB-0199,1,Cohasset,,,2
place-NEC-1891,place-NEC-1891,Pawtucket/Central Falls,,,,41.878762,-71.392,CR-zone-8,,,,1,,1,Pawtucket,,,
NEC-1891-01,NEC-1891-01,Pawtucket/Central Falls,,,,41.878804,-71.392048,CR-zone-8,,,,0,place-NEC-1891,1,Pawtucket,,,2
NEC-1891-02,NEC-1891-02,Pawtucket/Central Falls,,,,41.878721,-71.391959,CR-zone-8,,,,0,place-NEC-1891,1,Pawtucket,,,2
place-bbsta,place-bbsta,Back Bay,,,,42.34735,-71.075727,CR-zone-1A,,,,1,,1,Boston,,,
place-bbsta-0,place-bbsta-0,platform 0,,,,42.34735,-71.075727,CR-zone-1A,,,,0,place-bbsta,1,Boston,,,2
place-bbsta-1,place-bbsta-1,platform 1,,,,42.34735,-71.075727,CR-zone-1A,,,,0,place-bbsta,1,Boston,,,2
70014,70014,Back Bay,,,,42.34735,-71.075727,RapidTransit,,,level_-1_orange_platform,0,place-bbsta,1,Boston,,,1
70015,70015,Back Bay,,,,42.34735,-71.075727,RapidTransit,,,level_-1_orange_platform,0,place-bbsta,1,Boston,,,1
place-babck,place-babck,Babcock Street,,,,42.351616,-71.119924,,,,,1,,1,Boston,,,
170136,170136,Babcock Street,,,,42.351538,-71.119553,RapidTransit,,,level_median,0,place-babck,1,Boston,,,0
170137,170137,Babcock Street,,,,42.351695,-71.120257,RapidTransit,,,level_median,0,place-babck,1,Boston,,,0
place-mlmnl,place-mlmnl,Malden Center,,,,42.426632,-71.07411,CR-zone-1A,,,,1,,1,Malden,,,
place-mlmnl-0,place-mlmnl-0,platform 0,,,,42.426632,-71.07411,CR-zone-1A,,,,0,place-mlmnl,1,Malden,,,2
place-mlmnl-1,place-mlmnl-1,platform 1,,,,42.426632,-71.07411,CR-zone-1A,,,,0,place-mlmnl,1,Malden,,,2
70034,70034,Malden Center,,,,42.426677,-71.074381,RapidTransit,,,level_1_orange_platform,0,place-mlmnl,1,Malden,,,1
70035,70035,Malden Center,,,,42.426662,-71.074314,RapidTransit,,,level_1_orange_platform,0,place-mlmnl,1,Malden,,,1
place-FR-0451,place-FR-0451,North Leominster,,,,42.539017,-71.739186,CR-zone-8,,,,1,,1,Leominster,,,
place-FR-0451-0,place-FR-0451-0,platform 0,,,,42.539017,-71.739186,CR-zone-8,,,,0,place-FR-0451,1,Leominster,,,2
place-FR-0451-1,place-FR-0451-1,platform 1,,,,42.539017,-71.739186,CR-zone-8,,,,0,place-FR-0451,1,Leominster,,,2
place-forhl,place-forhl,Forest Hills,,,,42.300713,-71.113943,CR-zone-1A,,,,1,,1,Boston,,,
place-forhl-0,place-forhl-0,platform 0,,,,42.300713,-71.113943,CR-zone-1A,,,,0,place-forhl,1,Boston,,,2
place-forhl-1,place-forhl-1,platform 1,,,,42.300713,-71.113943,CR-zone-1A,,,,0,place-forhl,1,Boston,,,2
70001,70001,Forest Hills,,,,42.300926,-71.114129,RapidTransit,,,level_-1_orange_platform,0,place-forhl,1,Boston,,,1
place-newto,place-newto,Newton Centre,,,,42.329443,-71.192414,,,,,1,,1,Newton,,,
70170,70170,Newton Centre,,,,42.329552,-71.192024,RapidTransit,,,level_ground,0,place-newto,1,Newton,,,0
70171,70171,Newton Centre,,,,42.3294,-71.192622,RapidTransit,,,level_ground,0,place-newto,1,Newton,,,0
place-ER-0227,place-ER-0227,Hamilton/Wenham,,,,42.609212,-70.874801,CR-zone-5,,,,1,,1,Hamilton,,,
place-ER-0227-0,place-ER-0227-0,platform 0,,,,42.609212,-70.874801,CR-zone-5,,,,0,place-ER-0227,1,Hamilton,,,2
place-ER-0227-1,place-ER-0227-1,platform 1,,,,42.609212,-70.874801,CR-zone-5,,,,0,place-ER-0227,1,Hamilton,,,2
place-hwsst,place-hwsst,Hawes Street,,,,42.344906,-71.111145,,,,,1,,2,Brookline,,,
70213,70213,Hawes Street,,,,42.344758,-71.111761,RapidTransit,,,level_median,0,place-hwsst,2,Brookline,,,0
